author_id;author_name
2391;American Automobile Association
2392;Periplus Editions
2393;Pierson Graphics Corp
2399;Piet Nortje
2400;Tyndale
2401;Christoph Brunner
2402;Robert Verhoogt
2403;William H. Burdett
2404;Boye Lafayette De Mente
2409;Tibor Gyimothy
2412;Paul Heussenstamm
2413;Brian Christopher Jones
2420;Good Map Company
2421;Roadrunner Maps
2422;Map Studio
2432;Fred Long
2436;H E Bates
2439;Philip L. Reynolds
2440;Alexander MacDonald
2441;Arrow Map
2442;Inc. Arrow Map
2443;Farn Wang
2454;Lauri Malksoo
2458;David P Green
2459;Bruce H Blevins
2462;Hubert Mancher
2468;Tuttle
2469;Cathy Beylon
2470;Robert Audi
2471;Michael Tonry
2472;Nina H.B. Jorgensen
2473;Melissa Edwards
2474;Mapart Publishing
2475;Peter Heiler Ltd
2476;Slugfest Games
2477;Kahlil Gibran
2478;Peter Benson
2479;Susan Stewart
2480;Mark D. West
2483;Luca De Alfaro
2486;Lo Scarabeo
2487;Sweet Calendars
2490;Sidney Schwarz
2491;John Uhr
2492;Akademie F Ur Raumforschung Und Landesplanung
2493;Dietrich O. Hummel
2494;Manfred Dloczik
2495;Georges Reverdy
2496;Roger Herve
2497;S.M. Deen
2498;Eugene Vale
2499;Dietmar Schiller
2500;Jochen Zimmer
2504;Owen Fiss
2505;Krystyna Zywulska
2506;Atlas Cartographics
2507;GM Johnson & Associates Ltd
2508;Corlene Taylor
2510;World Bank
2513;G Michael Dobbs
2516;Hansjurgen Linke
2519;John Davis Ba Jd LLM
2520;Debra Wilson
2521;Carlienne Frisch
2522;Aisha Khan
2523;Amy Romano
2524;Paul A Watters Phd
2525;Kristin M Barton
2529;Skanda Bhargav
2530;April Stroud
2535;John Duddington
2536;Applied Optical Media Corp
2540;Mark Wood
2543;Sebastian Buckle
2555;Jo Ellen Moore
2556;AAA Publishing
2557;Robert Garrett
2558;Jayadev Misra
2566;Alan Pope
2571;Richard Oliver
2572;Tony Painter
2573;Gareth Morgan Thomas
2574;Parames Ghosh
2575;Sinny Kumari
2579;Christian Stankowic
2580;Mapquest
2581;Bradley M. Gottfried
2582;John Speed
2583;Thomas Joos
2587;Alice Leppert
2590;Dennis Broe
2596;Kartographisches Institut Bertelsmann
2597;United Nations Environment Program
2598;Intermap Bv
2599;Jordan Krause
2603;Cristy Snow
2604;Des Lyver
2607;Christos G. Zacharakis
2608;Cartographia
2612;Mark Aldridge
2615;Kasper Lippert-Rasmussen
2616;Richard Macrory
2617;Wilfrid Prest
2620;Karen Foster
2623;John Romer
2624;Josef Moser
2625;Ken Dancyger
2653;Tracy R Worrell
2656;Lee Roach
2657;Norske Turistforening
2658;Jolanta Piekarz
2661;Thomas Fahy
2664;Mike Conway
2665;Carolyn Soutar
2672;Rebecca Adler-Nissen
2673;Patrick Didomenico
2676;Chris Jay Hoofnagle
2677;Helen Irving
2678;Catherine Barrett
2681;Georges Fournier
2682;Horace Newcomb
2683;Marsha F. Cassidy
2684;Paul Monaco
2685;Christos Tsagalis
2688;GLOBAL
2689;John Rocque
2690;Compass
2691;Michael Tracey
2694;Y. Huang
2695;Amir Hetsroni
2696;Ronald V. Clarke
2697;Jennifer Nedelsky
2698;Chris Makepeace
2699;Pam McFadden
2700;Ian Barnes
2701;Mark Babinski
2702;David H Kevin
2705;Charles V. Dintrone
2706;James Chapman
2709;Anna Michalik
2710;John Betti
2711;Peter Bradley
2712;Lee Swepston
2715;Stephen D. Delear
2716;Ramon Pique
2719;Andrea Leigh Wolf
2725;Sir Martin Gilbert
2726;Zhongguo Di Tu Chu Ban She
2730;Colin McEvedy
2734;B. A. Kitchenham
2735;John Cooke
2738;William Lawlor
2741;Australian Institute of Aboriginal and Torres Strait Islander Studies
2742;Wanderlust Press
2747;Shipping Guides Ltd
2760;Dickson Lukose
2764;Pamela M. Hall
2767;Ralph D Cross
2768;Branislav Rovan
2769;Volker Gruhn
2772;Shay Kutten
2783;Ian Hurd
2784;Roger Miller
2785;Universal Publishing Co
2786;Gregory M Franzwa
2788;Sylvia A. Earle
2791;Nicholas Knight
2799;Ivar Alvik
2802;Mike Taylor
2803;Softmap Inc
2816;Alias
2817;John Zukowski
2818;Geological Survey
2819;Kent D. Lee
2824;Not for Tourists Inc
2825;Facts on File Inc
2826;Ward Farnsworth
2829;Staff Hammond Incorporated
2830;Hammond
2831;Kenneth S. Flamm
2832;Dr Dieter Hoffmann
2833;Benjamin Hauser
2841;Charles R. Epp
2846;Time Out Guides Ltd.
2849;Peter J. Stuckey
2850;Judith Bishop
2858;David R. Ashbaugh
2861;Sean Egan
2866;Maurice Bruynooghe
2868;Friedemann Mattern
2870;Andreas Krall
2871;T.R. Nicholson
2872;S. K. Baker
2875;Marshall Penn-York Co
2879;Jorg Kienzle
2885;Syngress
2886;Roslyn Kidd
2890;Springhouse
2891;MAPSCO
2892;Jimapco
2895;Chanwit Kaewkasi
2904;Ian G. Read
2905;Estate Publications
2906;K. C. Wang
2909;Alison Castle
2910;Karl Inglesias
2911;Esteban Herrera
2912;Fabio Biondi
2913;Abhinav Singh
2914;David Wright
2916;Utpal Banerjee
2924;Rajaram Regupathy
2925;Galen Gruman
2927;Raymond I Orr
2928;Keith W. Ross
2931;Gregory A Boyd
2934;Ronald J Leach
2935;Alan Wijntje
2936;Amber Dailey-Hebert
2941;Himanshu Yadava
2947;Eric Pidoux
2948;Lolan Song
2956;Bill Whyte
2957;Alexandre Borges
2961;Alan Whicker
2968;Wolfgang Schneider
2969;Richard K. Scotch
2973;Trade Space Consulting
2974;Pierson Graphics
2975;Molly K. Maskrey
2977;Huawei Technologies Co.
2978;Steven F. Daniel
2979;Stefan Bjornander
2980;Sarah-Marie Belcastro
2981;Joseph Moran
2982;Jens Wittendorff
2985;Agus Kurniawan
2986;Tajinder Kalsi
2987;Hal Leonard
2991;Rudiger Follmann
2992;Eustace Clarence Mullins
2993;John Ferak
2994;Perlys Maps Ltd
2995;C F Pfeiffer
2996;J Carl Laney
2997;Garnet Basque
3001;Creative Juices Publishing
3002;Pamela Stephenson
3014;Jimena Murillo Chavarro
3015;www.getmapping.com
3020;Michael Bloch Jensen
3021;Reader's Digest
3022;W Kenneth Hamblin
3023;Han van Loon
3027;Paul Beynon-Davies
3028;Mendel Cooper
3029;Eugene Kain
3030;John Montgomery
3031;Steven Roback
3032;Professor Larry Laudan
3036;Martin Ebdon
3037;Mike McCarthy
3046;Universe
3049;Ben King
3057;Benoit Delalandre
3058;Servicio De Estudios Del Departamento Cartogr Afico de Aguil
3059;Tim Warren
3064;Titan Books
3065;Majella O'Donnell
3073;Viktor Farcic
3074;Editorial Almax
3075;Andy Lester
3076;Michael Bartosh
3077;Niel M. Bornstein
3078;Ilkka Tuomi
3079;Travis Booth
3080;Robert J. Vanderbei
3087;Seeger Map Co
3088;Ilyoung Chong
3091;Yair Frankel
3092;Andrews McMeel Publishing
3106;David M. Dorsen
3109;Dieter Gollmann
3110;Marcel Toussaint
3111;Don Coppersmith
3115;Paul Johnson
3116;Hagstrom
3117;Hag
3118;Helmar Burkhart
3119;Emily Herbert
3124;Roger Berkowitz
3135;Kurt Jensen
3136;Roger Dingledine
3137;Corrado Priami
3142;Joseph Cordell
3143;Laura Zanotti
3150;Nanny Pat
3151;David G Bobbett
3152;Louis Barfe
3153;Tim Crook
3156;Istituto Geografico De Agostini
3157;Chung-Kuo Ti T U Ch U Pan She
3158;Guizhou Sheng Ren Kou Di Tu Ji Bian Ji Bu
3166;Harlan Ellison
3167;Bhagawaticharan Verma
3170;TOM VON LOGUE NEWTH
3171;Alexander Gillespie
3175;Matthew Conaglen
3178;Robert Chambers
3181;Sajal Dam
3182;Andrew Patzer
3183;Jon Else
3184;Christopher N. J. Roberts
3185;Joseph M. Gabriel
3186;Mairs Geographischer Verlag
3187;Atsushi Umeda
3190;Henry Louis Gates
3191;Teddie Dahlin
3199;Custom Cartographics
3200;Oliver Wellnitz
3203;Mike Thomas
3206;Philip Sandifer
3214;Miranda Hart
3215;Catriona Rowntree
3216;Humphrey Price
3217;Professor Peter Drahos
3218;Keith Markham
3219;Ken Milberg
3225;Tracey Spicer
3228;Joe Buck
3229;Jack James
3230;Ronald Wolfe
3231;Ien Ang
3236;Associate Professor of International Relations Laura J Shepherd
3237;Brandon R Burdette
3241;Vanessa Munro
3245;Map Productions
3246;William H Goetzmann
3247;RH VALUE PUBLISHING
3248;Adam Vardy
3249;Jaroslaw Krochmalski
3250;Stan Blits
3255;Kennedy
3258;Larry May
3259;Stephen Carter
3260;Joe Cummings
3261;Colin Wilson
3262;Dorling Kindersley Publishing
3265;Nathan Richardson
3266;Mavis Nicholson
3271;Robin Roberts
3272;G. Tibbals
3273;Alison Bowyer
3274;Alfredo C. Robles
3275;John G. Sprankling
3276;B. Buchanan
3279;Joe Patane
3280;Roone Arledge
3281;Lorraine Zenka
3288;Mitchell Beazley
3291;Jonathan Bignell
3292;Jane Gassner Patrick
3293;S. Herbert
3295;John Hartley
3296;Edward Joffe
3297;William E Butler
3298;Myron Magnet
3299;HarperCollins
3300;Mark S Monmonier
3303;John Hunt
3309;Annabelle Lever
3310;Jessica Stern
3311;R.B. Tubb
3312;Henry Billings
3313;Noaa
3315;Ngoc Thanh Nguyen
3317;Noel Kalicharan
3318;Anne Pender
3319;Pauline Turnbull
3320;Christine Hogan
3321;Karen F. Balkin
3322;Derek O'Brien
3323;Rosemary Rayfuse
3324;Lansdowne Press
3325;Publishers Rigby
3326;Prongue-N
3333;Professor Todd Gitlin
3336;Renee J. Valdez
3340;Santhosh Sivarajan
3345;Knopf Guides
3347;Random House
3348;Ira Greenberg
3349;Klaus Aschenbrenner
3350;Andrew Rupert
3351;F.Earle Barcus
3352;Heidi Nariman
3354;Yuhua Luo
3355;Peter Monadjemi
3358;Michelle McNamara
3359;Ordnance Survey
3360;Ted G. Lewis
3361;Jack Rudman
3364;John Peel
3365;Richard R Messmann
3366;Thomas F. Remington
3367;Lewis Duncan
3368;Will Moore
3369;Compass Maps
3370;Lundy Lewis
3371;Kathryn Buckstaff
3373;Coyne Steven Sanders
3374;John Thornton Caldwell
3375;Sarah Banet-Weiser
3376;Marsha Kinder
3377;Amy Bach
3380;Michael Gunderloy
3381;Wei-Meng Lee
3382;Rahul Pitre
3383;Louis Chunovic
3384;Tripp Whetsell
3385;Vincent Terrace
3386;Stephen Bourne
3387;HHA Van Harten
3388;Sharon Davies
3389;Hagstrom Map Co
3390;Edward Haletky
3393;Alan Winston
3394;Jellyvision
3397;Paul Simpson
3398;Jack Challoner
3399;Juliet Gardiner
3402;Ed Cray
3403;Daniel Wallace
3404;Jane Killick
3414;Holger Giese
3416;Albert Fennell
3425;Lorraine Santoli
3426;David A. McIntee
3432;Ewan W. Anderson
3437;Andy Lane
3440;Bruce W. Perry
3441;Herman Wouk
3444;Abbeville Press
3453;DeLorme
3459;Mark V. Lawson
3460;Jeff Riggenbach
3462;Harry Lewellyn
3463;Shearer Publishing Cartographic Departme
3468;Andre Klip
3470;Marie Corbett
3471;Kimberley Czajkowski
3472;Shaun D. Pattinson
3473;Sonu Bedi
3478;Cedric Ryngaert
3481;Herman J. Selderhuis
3482;Eleni Kosta
3483;Ben Golder
3484;A. James
3487;Hazel Genn
3490;Roland Klager
3493;Jr.  John Witte
3496;J Chace
3497;Whitfield
3498;Parramon Studios
3499;Formac Publishing Company Limited
3500;R.Douglas Collins
3501;Brenda F. Berrian
3502;W Raymond Wood
3503;Robert D. Acland
3506;Vahe Movsessian
3507;Max Deutscher
3508;Leslie Holmes
3513;John Balouziyeh
3514;Kirsten McConnachie
3518;Jo Eric Khushal Murkens
3519;David E. Bernstein
3520;Duncan B. Hollis
3521;Cedco Publishing
3522;Thomas W. Doeppner
3525;Tom Anderson
3526;Mark Minasi
3527;Ian Sinclair
3528;Silvano Gai
3530;Iosif G. Ghetie
3531;Paul Cornell
3532;Charlotte Ward
3533;Carol Vorderman
3534;David Wild
3535;Cliff Goodwin
3536;David Lavery
3537;Annette M. D'Agostino
3538;Bruce Forsyth
3555;Andrew Butterfield
3557;Danny Weyns
3561;Peter Von Oven
3562;Jinna Vech
3565;Alexa Jenkins
3575;Matthew Sturgis
3576;Chrissie Kravchenko
3577;Christopher Bird
3578;Geoffrey Regan
3579;Phillip Wearne
3582;Tim Smit
3583;Jan de Clercq
3584;Joginder Sethi
3587;David Richards
3588;Jim Hahn
3591;Nicholas Marsh
3599;Tomasz Koch
3602;Edgar R. Weippl
3605;Sandeep Koranne
3614;Chryssis Georgiou
3617;Karl Fogel
3620;Cheryl D. Wise
3621;Hagstom Map Company
3622;John Christopher Bartholomew
3626;Jacob Rowbottom
3627;Michael Bifulco
3628;Clarence Jones
3629;Helen Dixon
3630;James Turnbull
3631;Poornachandra Sarang
3632;Hanaan Rosenthal
3633;Heather Wright
3636;Nick Malik
3645;Jonathan Hassell
3659;Fabio Claudio Ferracchiati
3660;Robin Dewson
3665;Bipin Joshi
3666;Kevin Scott Hoffman
3669;David J. Perdue
3670;Greg Holden
3672;Garry Robinson
3673;Sean Kenefick
3674;Les Smith
3675;Carl Ganz
3680;Louis Davidson
3694;Adam Juniper
3696;Jeffrey Mochal
3699;Barracl
3703;Steve Bushey
3704;New York Public Library
3705;Neal G. Lineback
3706;Anika Gauja
3707;Todd C. Peppers
3708;David Archard
3709;Karl Preston
3712;Ramkrishna S. Tare
3715;Bill English
3716;Blake Schwendiman
3721;Toby Velte
3722;Richard Bingham
3727;Scott La Counte
3728;Erdal Ozkaya
3729;Lois Watne
3730;Metro Maps
3731;World Bank Group
3732;George Wiggers
3733;Edward C. Ellice
3734;New York Times
3735;Bicycle Institute of NSW
3736;Fof
3737;Facts on File
3738;Inc
3739;Inc Facts on File
3742;Franco Ricci Lucchi
3743;Macmillan/Brunei Ministry of Education (CDD)
3744;Samuel Freeman
3745;Lisa Maher
3746;Roger W. Shuy
3747;Angela J. Davis
3751;Richard H. Weisberg
3752;Chris Hutton
3753;Edward Gross
3754;Larry James Gianakos
3757;Uday O. Pabrai
3764;Steven G. Krantz
3767;Kenneth Pugh
3768;The Unix System Group
3771;Open Software Foundation
3772;William H. Payne
3773;Nigel McFarlane
3774;Chris Gulker
3779;Shiwang Kalkhanda
3786;Great Britain
3787;Christopher Rose
3788;Carta Jerusalem
3789;John Haywood
3793;Martin Gilbert
3798;H.M. Gousha Co.
3800;David Howarth
3803;Don Wood
3804;Fodor's
3805;John Hall
3806;Hilary P. M. Winchester
3807;Robert W Harris
3809;Butlin
3810;British Automobile Association
3816;Mike Halsey
3820;Ferdinando Santacroce
3821;Mayans-Martorell Javier
3826;Kai-Yuan Cai
3829;Alexander D. Stoyenko
3830;Paul Hamlyn Pty Ltd
3831;Nick Cotton
3832;Professor Susan Wiley Hardwick
3833;Aa
3834;Automobile Association (Great Britain)
3835;Jack J. Kanski
3836;Tasmap
3851;Neil Walker
3854;Peter Carfagna
3855;Mohammad Anwari
3856;Michel Schellekens
3857;Atlas Collin''s
3858;Neil Morris
3859;World Book Encyclopedia
3860;Forward Publicity Ltd
3861;B.M. Willett
3867;Geoff Tibballs
3881;Sony Wonder
3882;Peter Coleman
3883;Bill Adler
3884;Bill Owen
3885;Margaret Forwood
3886;James Van Hise
3887;Jon Dovey
3892;Bill Tsai
3893;Bill Tate
3899;Chaliand
3900;Neil Grant
3901;Jr  Henry H Collins
3902;R.J.A. Talbert
3903;Alex Hidalgo
3904;US Holocaust Memorial Museum
3908;Collins-Longman Atlases
3910;Yohanan Aharoni
3911;James M. McPherson
3912;F.H. Buckley
3913;Kevin Worley
3914;Sony
3915;Jeremy Orlebar
3920;Stefano Mariani
3925;Siddharth Shekar
3926;Kinnary Jangla
3927;Ken Lim
3930;Hunyue Yau
3931;Martez Reed
3936;Phil Jones
3937;Andrew Davison
3938;Christian Antognini
3944;Keith Lye
3946;Wide World of Maps
3947;Phoenix Mapping
3948;Merle W Wells
3949;Benchmark Maps
3950;Outdoor Books & Maps
3951;Carl Mehler
3952;McHenry County Illinois Genealogical Society
3957;Joanne Pozzulo
3958;Frank Lovett
3962;Len Masterman
3963;Greg Philo
3972;A. Hughes
3973;Oprah Winfrey
3974;Mike Miley
3982;Speedy Publishing LLC
3986;Gary Mitnick
3987;T.R. Padmanabhan
3989;Gregory Junker
3990;Valentin Hamburger
3998;George Lucas
3999;Peter Learmouth
4002;Bernard Fortz
4003;Warren Gay
4004;Azat Mardan
4007;Leon Anavi
4010;Sean Liao
4011;C. T. F. Ross
4014;Kiel Emerson
4015;Timothy Mullen
4019;June Wei
4020;Vivek Nayyar
4024;Victor Ashiedu
4031;Michael Blake
4032;Robert W Durrenberger
4037;Hudson Map Company
4039;John King
4043;Paul Wheeler
4044;Mark Gawlinski
4045;Gerald Millerson
4046;Francis Rumsey
4047;Bill Nichols
4048;Barry Braverman
4049;Mark Sawicki
4050;Lars-Ingemar Lundstrom
4051;Martie Cook
4052;Wolfgang Reisig
4053;Y.C. Tay
4054;Daisy Creative Journal
4057;Giovanni Pighizzini
4058;James Pogran
4060;Ucertify
4061;William Rowley
4068;Mark Russinovich
4069;Christian Baun
4074;Julian Ashbourn
4075;Orin Thomas
4077;Zeeshan Ashraf
4079;Ranjit Singh Thakurratan
4087;George Sammons
4091;Charles F. Pfeiffer
4092;Mary Bakeman
4093;Arrow Publications
4097;Robert McCalla
4098;Bruce F. Elving
4099;Pennwell Publishing Company
4100;Geographia Map Company
4101;Sarah Worthington
4111;Caseen Gaines
4112;Crissy Calhoun
4115;Paul Challen
4116;Nikki Stafford
4117;Bill Brownstein
4124;Dan Noble
4125;Tuning Guide Contributors
4132;Paul Cobbaut
4133;Cygwin Team
4134;Sreenivas Makam
4135;Neependra Khare
4136;Tony Bruzzese
4137;Mikkel Viager
4141;Duong Tran
4142;Sevcik Barbara
4143;Rahamatullah Khondoker
4144;Jeremy C Reed
4145;Soufiane Tahiri
4146;Rishabh Das
4147;Giacomo Andreucci
4152;Lyn Williamson
4153;Peta Mitchell
4154;Barry Winkleman
4155;Des Hannigan
4163;Esselte Kartor
4165;Moshe R. Heller
4175;Gio Wiederhold
4177;James H. Russell
4178;Wasserbauer Stefan
4182;Ripper Jan
4183;Supercomputing Conference Committee
4184;Francisco Javier Ceballos Sierra
4185;Michael Wood
4186;Rick Hartigan
4187;Dr Oskar Schaeffer
4190;Philip Steele
4195;Trends International
4196;Workman Publishing
4197;Gotz-T Grosshans
4198;Cartoon Network
4199;Chinmoy Mukherjee
4200;Ricky Dillon
4203;Itv Ventures
4204;James Cooray Smith
4205;Ian Halperin
4206;James A. Wyatt
4207;Bernard Wilkie
4208;Marin Montagut
4209;Insight Guides
4210;APA Publications Limited
4211;Streetwise Maps
4212;John Byars
4213;Marek Gedek
4214;Jonathan Herring
4215;Nicholas Bufalo
4219;Michael L. Hilt
4220;AMC
4221;Michael Herbert
4224;Teresa Lewkowicz-Mosiej
4225;Caroline Courtauld
4228;A. W. Reed
4229;P. D. A. Harvey
4230;National Geographic Maps - Reference
4231;Samantha Hosking
4232;Francesco Levanto
4235;Julia Roberts
4236;Joe Muto
4237;Breaking Bad
4238;Deborah Mello
4239;Kelly Brook
4240;Graeme Blundell
4243;Neil Patrick Harris
4244;Patricia Holland
4247;Gerald J Baldasty
4248;Dr  Brenda R Weber
4251;Karl Eugen Kurbel
4266;Osvaldo Gervasi
4273;Nikos Komninos
4310;David Riano
4319;Henryk (red. ) Pietras
4320;Clements R. Markham
4323;Riley Peake
4324;Adac
4325;Heinz Stoob
4326;Matthias Vollmer
4327;Geodata
4328;Haupka & Co
4329;Kartographischer Verlag Busche
4330;Ravenstein Verlag
4340;Michael L Hilt
4341;Peter Biskind
4342;Norman Chance
4343;Nicholas Nigro
4344;James Fay
4345;Robert M Goodman
4350;Adrian Sherlock
4351;Eric Lewald
4353;Bashar Adbul Jawad
4354;Jack Herrington
4357;William L. Oellermann
4358;Allen Holub
4359;Kenneth H. Rosen
4362;Leander Kahney
4365;Lovely Hearts Publishing
4370;Janez Bogataj
4371;Cartographia Kft
4372;Kartogr Afiai V Allalat Szerkeszt Obizotts Aga
4373;Mexico
4374;Universidad Nacional Aut Onoma De M Exico
4375;Carlos Clarivan
4376;Susanna Van Rose
4377;Meron Benvenisti
4378;Agamemnon Tselikas
4379;Asiatype
4380;Agustin Palacios Roji Garcia
4381;Robert Tamsma
4382;Gunter Schilder
4383;Finland
4384;Studio Bregant
4385;Professor Campbell McLachlan
4386;Sally Balch Hurme
4387;Martin Vranken
4390;Matthew Lewans
4391;L. J. Shrum
4392;Curtis Moon
4393;Mary Johnson
4394;Paula Landry
4395;CBS
4396;Nbc Universal
4397;20th Century Fox
4398;Finn Clark
4399;Barbara Gurr
4400;Nancy Thumim
4403;Lori Maguire
4405;Andy McKay
4406;Craig Grannell
4410;Harshad Oak
4411;Paul Monday
4412;Alexander Golomshtok
4413;Morris Lewis
4414;Kay Ethier
4415;Kourosh Ardestani
4426;Colin Smith
4427;Rod Stephens
4428;Carsten Thomsen
4429;Fultus
4430;Michelin Staff
4431;Michelin Travel Publications
4432;Michelin
4433;Denise Pumain
4434;Benoit Antheaume
4435;Robert Thomas
4438;Justin Lewis
4439;Chris Evans
4440;Caetlin Benson-Allott
4443;Marcel Chotkowski LaFollette
4444;Frank Peppiatt
4445;Hbo
4446;E. Cashmore
4447;Dean J. DeFino
4448;Kip Force
4449;Richard Marson
4450;Justin McLachlan
4451;Paul Booth
4454;Aquarius
4455;Cole Harris
4456;Universe Publishing
4460;Robert Arp
4466;Joan Feigenbaum
4471;Tarmo Uustalu
4477;Roberto Gorrieri
4492;Jens Palsberg
4506;Leo Bachmair
4515;Kartografie Praha
